start_time,end_time,wav_file,emotion,V,A,D,speaker,transcriptions
80.5,84.99,Ses05F_impro04_M007,neu,3.0,3.5,3.0,Ses05M,"No, it doesn't pay the bills, but it would pay something.  And it would help you get somewhere else."
89.44,95.3,Ses05F_impro04_M008,neu,2.5,3.5,3.0,Ses05M,"and No, I understand, but you've got to start somewhere.  It's better than nothing and that's all you have.  You have nothing right now."
106.36,110.45,Ses05F_impro04_M009,neu,2.5,3.0,3.5,Ses05M,"Wait, You can move up.  There's management programs in McDonalds and things like that."
115.65,119.44,Ses05F_impro04_M010,neu,2.5,2.5,3.0,Ses05M,"[GARBAGE] No, I wouldn't, but I--"
121.48,125.44,Ses05F_impro04_M011,neu,3.0,3.0,2.5,Ses05M,"Well, you know what?  Life gets humili... humiliating at times."
127.66,130.95,Ses05F_impro04_M012,neu,2.5,3.5,3.5,Ses05M,"Well, what are you going to do about it to make it different?"
135.81,139.6,Ses05F_impro04_M013,neu,3.5,3.0,3.0,Ses05M,Have you?  There's got to be something else.
172.14,179.36,Ses05F_impro04_M015,neu,2.5,3.0,3.5,Ses05M,"If it's rent or something like that, I mean I can help you out a little bit, if- if that will help you you know stick with it."
185.01,191.18,Ses05F_impro04_M016,neu,3.0,2.5,3.5,Ses05M,"Well, just don't give up. And there's- you know, You never know, something might be around the corner tomorrow."
193.34,197.83,Ses05F_impro04_M017,neu,3.0,3.0,3.0,Ses05M,"Well, you know I'm not going to let you starve."
232.51,249.18,Ses05F_impro04_M020,neu,2.5,3.0,4.0,Ses05M,"It's the way it seems to me.  You started complaining about not being able to find a job the first day you went out and didn't find a job.  And I'm not saying like and not trying to you know put you down or anything, it's just that-"
261.85,265.79,Ses05F_impro04_M022,neu,2.5,3.0,3.5,Ses05M,"Well, exactly.  Money is not everything."
281.81,285.94,Ses05F_impro04_M024,neu,2.0,2.5,3.5,Ses05M,You know I would never let that happen.  I wouldn't let that happen.
286.02,298.79,Ses05F_impro04_M025,neu,2.5,3.0,4.0,Ses05M,"You can always stay with me if you- if you have to stay with me for a while and get yourself back up on your feet again.  You know I'm not just going to you know just throw you to the wolves or something like that.  If there's any way I can help you, I will."
300.47,305.36,Ses05F_impro04_M026,neu,3.0,3.0,3.5,Ses05M,But you have to keep trying.  You can't give up.
306.08,310.1,Ses05F_impro04_M027,neu,3.0,3.0,3.0,Ses05M,"And you've got to think--well, ask yourself why are they not hiring you?"
311.09,313.31,Ses05F_impro04_M028,neu,3.0,3.5,3.0,Ses05M,I mean are you going in for interviews?
315.97,317.34,Ses05F_impro04_M029,neu,3.0,2.5,2.5,Ses05M,Are you presenting-
317.36,319.28,Ses05F_impro04_M030,neu,3.0,2.5,3.0,Ses05M,putting your best foot forward? or you
319.4,323.4,Ses05F_impro04_M031,neu,3.0,3.0,3.0,Ses05M,"Do they seem to like you? I mean, Can you get any read from them?"
328.23,331.95,Ses05F_impro04_M032,neu,3.0,3.0,3.0,Ses05M,Have you ever called them back and asked why you didn't get the job?
332.12,335.52,Ses05F_impro04_M033,neu,3.0,3.5,3.5,Ses05M,Do they give you any specifics as to why they didn't go with you?
344.18,350.73,Ses05F_impro04_M034,neu,2.5,2.5,3.0,Ses05M,"Yeah, I understand. maybe What jobs are we talking about?"
350.84,354.02,Ses05F_impro04_M035,neu,3.0,3.5,3.5,Ses05M,Like- What's your ideal job?  What do you want to do?
355.66,357.32,Ses05F_impro04_M036,neu,3.5,2.5,2.5,Ses05M,Of course.
358.9,362.39,Ses05F_impro04_M037,neu,3.0,2.0,3.0,Ses05M,"Everyone wants to be a working actor, but they all work at something else."
363.4,365.63,Ses05F_impro04_M038,neu,3.0,2.0,2.5,Ses05M,So what's the something else?
368.64,380.56,Ses05F_impro04_M039,neu,3.0,3.0,3.5,Ses05M,"You can't get a catering gig?  Well, I can call some friends.  I- Well, I did call some friends before, but you went in once and then never went back."
387.54,390.68,Ses05F_impro04_M040,neu,3.0,2.5,3.5,Ses05M,If I- If you- Will you stick with it?
392.0554,396.31,Ses05F_impro04_M041,neu,3.0,2.0,3.0,Ses05M,"Okay.  Okay, I'll call some people."
397.22,402.24,Ses05F_impro04_M042,neu,2.5,2.5,3.0,Ses05M,"But you've got to keep looking for other stuff. You've got to do it on your own, too.  Okay?"
402.27,404.33,Ses05F_impro04_M043,neu,3.5,2.5,3.0,Ses05M,You know I'll always help you.
2.26,11.56,Ses05F_impro05_F000,neu,2.5,2.5,3.0,Ses05F,"Hi,um- I think my baggage was lost, and I need to I guess file a claim or I don't know what."
11.59,15.1665,Ses05F_impro05_F001,neu,2.5,2.5,3.0,Ses05F,Um-Seventeen. Coming from --
15.195,17.8748,Ses05F_impro05_F002,neu,3.0,2.0,2.5,Ses05F,It was Virgin Atlantic coming from London.
30.89,32.26,Ses05F_impro05_F004,neu,2.5,2.5,2.5,Ses05F,Right.
33.08,34.36,Ses05F_impro05_F005,neu,2.5,2.0,2.5,Ses05F,Yeah.
42.05,43.3329,Ses05F_impro05_F006,neu,3.0,2.0,2.5,Ses05F,That's good.
52.028,57.38,Ses05F_impro05_F007,neu,2.5,3.0,3.0,Ses05F,"Well, I can't leave without it. I mean, Could you find out?"
80.71,87.82,Ses05F_impro05_F010,neu,2.5,3.0,3.5,Ses05F,Um- It's a travel backpack.  It's green and gray.  It's got my name on it and my information.
146.72,155.09,Ses05F_impro05_F018,ang,1.5,3.5,4.5,Ses05F,Uh- Not lose the baggage in the first place. I mean You're offering a service here. I paid so much money for that ticket.
163.64,168.5,Ses05F_impro05_F019,ang,2.0,3.5,4.5,Ses05F,"No, but I mean like why can't- why can't you find it?  Where did it go?  Who lost it?"
172.11,180.74,Ses05F_impro05_F020,ang,2.0,3.5,4.0,Ses05F,"Well, I just-I paid so much money for this ticket.  I feel like you guys should be able to get-to offer me more than a fifty dollar voucher."
184.96,198.73,Ses05F_impro05_F021,ang,1.5,3.5,4.0,Ses05F,"Yeah, meaning I didn't die in a fiery plane crash.  How convenient, but um- I paid two thousand dollar to ride your airline, and I would really appreciate getting my bags there to my destination in one place."
202.3531,208.07,Ses05F_impro05_F022,ang,2.0,4.0,4.0,Ses05F,"Right, but part of the agreement is that I'm paying so that I can take myself and my belongings with me."
208.1118,212.0,Ses05F_impro05_F023,ang,2.0,4.0,4.0,Ses05F,And that you're going to transport them safely from one place to another.
220.7981,226.66,Ses05F_impro05_F024,ang,2.5,4.0,4.0,Ses05F,"That's all you can offer me? I mean, my the stuff in there is worth way more than fifty dollar."
277.06,279.36,Ses05F_impro05_F031,ang,2.0,3.0,4.5,Ses05F,I don't believe that for a second.
294.72,298.41,Ses05F_impro05_F033,ang,2.5,4.0,4.0,Ses05F,What do you mean as you can?  Who makes up these rules?
298.47,303.53,Ses05F_impro05_F034,ang,2.5,4.0,3.5,Ses05F,You're an autono- autonomous human being.  You could- You could go into the com-
346.09,355.74,Ses05F_impro05_F041,ang,1.0,4.5,4.5,Ses05F,"No, I don't think I am.  I like have a whole bunch of stuff that means a lot to me, and I brought it you know from Africa.  It's not like I can just go back and get it whenever I want."
355.76,358.78,Ses05F_impro05_F042,ang,1.5,4.0,4.5,Ses05F,It's not like I can go to Kmart and buy another.
9.76,11.85,Ses05F_impro05_M000,neu,3.0,3.0,3.0,Ses05M,"Okay, what flight were you on?"
13.22,15.36,Ses05F_impro05_M001,neu,3.0,2.5,3.0,Ses05M,On what airline?
17.6467,24.71,Ses05F_impro05_M002,neu,3.0,2.5,3.0,Ses05M,"From London, okay. Um- And you went through all your proper checkpoints?"
28.7936,33.56,Ses05F_impro05_M003,neu,3.0,3.0,3.0,Ses05M,So you haven't seen your bags since Africa. You flew threw Heath Row to here.
33.99,37.9253,Ses05F_impro05_M004,neu,3.0,2.5,3.0,Ses05M,"Okay.  Well, let me see here. I-"
38.686,43.37,Ses05F_impro05_M005,neu,3.0,3.5,3.5,Ses05M,It seems like it went through Heath Row.  I see it here. uh-
43.43,48.2934,Ses05F_impro05_M006,neu,2.5,3.0,3.5,Ses05M,But uh- I don't see it here in the airport yet. uh
48.3219,52.36,Ses05F_impro05_M007,neu,2.5,3.5,3.5,Ses05M,I'm not sure where it is.  We can absolutely keep an eye out for for it for you.
55.75,62.81,Ses05F_impro05_M008,neu,2.5,2.0,3.5,Ses05M,"Well, I'm not a miracle worker.  I don't know what I can do for you.  I don't have the bag right here."
66.48,75.1483,Ses05F_impro05_M009,neu,2.5,3.0,4.0,Ses05M,"Well, as I told you, it left Heath Row and it seems to have arrived here.  But if you can't find it, then-are you sure you know what your bag looks like?"
77.21,81.62,Ses05F_impro05_M010,neu,2.5,2.5,3.5,Ses05M,"Okay, and what is that?  What kind of bag is it?"
91.38,93.14,Ses05F_impro05_M012,neu,2.5,2.0,3.0,Ses05M,Are you sure?
100.59,112.72,Ses05F_impro05_M014,neu,3.0,3.0,3.5,Ses05M,"All right?  Now, um- it's green, travel bag, you couldn't find it.  And was there something important in it that you need it?"
115.42,117.43,Ses05F_impro05_M015,neu,3.0,2.5,3.0,Ses05M,Sentimental value.
117.77,127.43,Ses05F_impro05_M016,neu,2.5,3.0,3.5,Ses05M,"Right.  Well, I don't know what to tell you. Um- What I can offer you is a fifty dollar voucher on your next flight."
131.082,138.83,Ses05F_impro05_M017,neu,2.5,2.5,4.0,Ses05M,"No, I understand. I mean. It's got to be tough all those sentimental things, but um- this is all I can do for you."
141.7156,147.43,Ses05F_impro05_M018,neu,2.5,3.0,3.5,Ses05M,"Well, you know, sometimes that's--really, I mean what else could we do?"
149.46,150.57,Ses05F_impro05_M019,neu,2.5,3.5,2.5,Ses05M,"Well,"
153.46,160.0793,Ses05F_impro05_M022,neu,2.5,2.5,3.5,Ses05M,"Let's- Let's just relax for a moment, ma'am.  You understand, obviously, we're going to do everything we can to keep all of your luggage here."
160.1078,165.6,Ses05F_impro05_M023,neu,2.5,2.5,4.0,Ses05M,"Obviously, we're not trying to lose your luggage.  Do you really believe that we're trying to lose your luggage ma'am?"
180.24,185.19,Ses05F_impro05_M025,neu,2.5,3.5,3.5,Ses05M,"Well, we're talking about one bag.  You personally made it here, didn't you?"
225.71,228.4669,Ses05F_impro05_M030,neu,3.0,3.0,3.0,Ses05M,"Well, I understand that.  Did you buy flight insurance?"
229.6,233.56,Ses05F_impro05_M031,neu,2.5,3.0,3.5,Ses05M,"Well, my hands are really tied then."
238.79,245.45,Ses05F_impro05_M032,neu,3.0,3.5,4.0,Ses05M,"Well, it's like any kind of insurance.  You don't-when you get it, then you get more. You know, Like if you--"
250.96,258.66,Ses05F_impro05_M033,neu,2.0,3.0,4.0,Ses05M,"Well, of course not because you've got your backpack with you the whole time.  Now, if you--you said this was a travel bag.  Why weren't you carrying it on if it was so important?"
259.25,262.14,Ses05F_impro05_M034,neu,3.0,3.0,3.0,Ses05M,"Uh, so it was really heavy."
271.56,278.31,Ses05F_impro05_M036,neu,2.5,3.0,3.5,Ses05M,"I'm sorry, ma'am, there's nothing else I can do.  My hands are really tied here.  I really wish there was something else I could do for you."
278.56,280.91,Ses05F_impro05_M037,neu,2.5,3.0,2.5,Ses05M,Well I don't know why you wouldn't believe that.
289.83,296.59,Ses05F_impro05_M039,neu,2.5,3.0,4.0,Ses05M,"Well, I have no way to give you more money.  I'm giving you as much money as I can, and figuring- as far as figuring out where you bag is-"
298.0,299.46,Ses05F_impro05_M040,neu,2.5,2.5,3.0,Ses05M,makes up?
301.53,304.58,Ses05F_impro05_M041,neu,3.0,3.0,3.5,Ses05M,"The airline makes these rules, mom ma'am."
355.62,357.0,Ses05F_impro05_M048,neu,3.0,3.0,2.5,Ses05M,Right.
365.3,370.53,Ses05F_impro05_M050,neu,2.5,3.5,4.0,Ses05M,"And while I really would love to be able to hand you your bag right now, obviously I can't do that."
371.63,374.16,Ses05F_impro05_M051,neu,3.0,2.5,2.5,Ses05M,So you'd like the fifty dollar voucher?
375.1,385.14,Ses05F_impro05_M052,neu,3.5,3.0,3.5,Ses05M,"Okay, just fill out these three forms, and um- you'll- we'll have that sent to you within the next three weeks and, of course, we'll definitely keep an eye out for your bag."
386.39,388.27,Ses05F_impro05_M053,neu,4.0,2.5,3.0,Ses05M,You have a wonderful day.
10.2102,15.607,Ses05F_impro06_F000,sad,2.0,2.0,3.0,Ses05F,A good friend of mine passed away the other day.
21.25,27.558000000000003,Ses05F_impro06_F001,sad,2.0,2.5,3.0,Ses05F,"Oh they had some pretty progressive cancer,"
27.9065,35.54,Ses05F_impro06_F002,sad,1.5,2.0,3.0,Ses05F,"metastasized and it was old and they knew that it wasn't looking good, but-"
42.81,47.26,Ses05F_impro06_F003,sad,1.5,2.5,3.0,Ses05F,Yeah.  We were.  Pretty close.
48.5,49.98,Ses05F_impro06_F004,sad,2.0,2.5,2.5,Ses05F,[BREATHING]
58.21,59.57,Ses05F_impro06_F005,sad,1.5,2.5,2.5,Ses05F,Kind of.
60.2,64.53,Ses05F_impro06_F006,sad,1.5,2.5,4.0,Ses05F,"It's hard to watch when it's painful for them, you know."
69.57,71.54,Ses05F_impro06_F007,sad,2.0,2.0,3.5,Ses05F,"I just, I don't know."
71.58,73.94,Ses05F_impro06_F008,sad,1.5,1.5,3.5,Ses05F,I know.
75.39,79.42,Ses05F_impro06_F009,sad,2.0,2.5,3.0,Ses05F,And he could of...  He was pretty awesome
85.31,87.73,Ses05F_impro06_F010,sad,2.5,2.5,3.0,Ses05F,"Uh,  We grew up together."
92.22,99.8,Ses05F_impro06_F011,sad,2.0,2.0,2.5,Ses05F,"Yeah, he kind of did a lot of things, but we acted together, sometimes."
103.51,107.64,Ses05F_impro06_F012,sad,1.5,2.5,3.0,Ses05F,"I feel really bad for his family, you know."
108.76,111.93,Ses05F_impro06_F013,sad,2.0,3.0,4.0,Ses05F,"It must be really, really hard to lose a child."
114.17,119.6,Ses05F_impro06_F014,sad,2.5,2.5,3.0,Ses05F,"Yeah.  And they were really supportive, like through the whole process, but-"
120.66,122.32,Ses05F_impro06_F015,sad,2.0,2.0,2.5,Ses05F,[BREATHING]
123.95,128.74,Ses05F_impro06_F016,sad,1.5,2.0,3.0,Ses05F,I can't imagine what his- what his parents are going through.
136.68,140.13,Ses05F_impro06_F017,sad,2.0,2.5,3.0,Ses05F,"Yeah, I'm just going to miss him."
143.27,144.78,Ses05F_impro06_F018,sad,2.0,3.0,3.0,Ses05F,Thank you.
148.77,153.87,Ses05F_impro06_F019,sad,2.5,3.0,3.0,Ses05F,"Yeah, they're going to do some sort of memorial service or something."
157.29,158.69,Ses05F_impro06_F020,sad,2.5,2.5,2.5,Ses05F,Thanks.
159.87,164.77,Ses05F_impro06_F021,sad,2.5,3.0,3.0,Ses05F,"It's really bizarre, you know, when you know somebody really well, and then..."
165.58,172.29,Ses05F_impro06_F022,sad,2.0,3.0,3.5,Ses05F,something happens and they die and it's like-
172.54,179.2,Ses05F_impro06_F023,sad,2.0,3.5,3.0,Ses05F,"really hard to imagine that like you're going to continue to live, and that person's just going to have stopped."
185.95,187.51,Ses05F_impro06_F024,sad,1.5,3.0,2.0,Ses05F,[BREATHING]
200.27,202.12,Ses05F_impro06_F025,sad,3.0,2.0,2.5,Ses05F,yeah.
203.31,207.27,Ses05F_impro06_F026,sad,2.0,2.0,3.0,Ses05F,It's hard to say good-bye.
208.73,210.52,Ses05F_impro06_F027,sad,2.0,2.5,2.5,Ses05F,[BREATHING]
220.78,222.76,Ses05F_impro06_F029,sad,2.5,2.5,2.5,Ses05F,yeah yeah.
15.67,21.0373,Ses05F_impro06_M001,sad,1.5,3.0,3.0,Ses05M,"Oh no, I'm so sorry. What happened?"
36.29,43.35,Ses05F_impro06_M002,sad,2.0,2.0,3.5,Ses05M,That's the worst.  I'm so sorry.  Did you know him well?
50.17,53.88,Ses05F_impro06_M003,sad,2.0,2.5,2.5,Ses05M,"I am so sorry,  It's-"
54.92,58.55,Ses05F_impro06_M004,sad,2.0,2.5,3.0,Ses05M,It's the worst when they go like that. [GARBAGE] Was he young?
64.24,67.0,Ses05F_impro06_M005,sad,2.0,3.0,3.5,Ses05M,"Absolutely, absolutely."
67.72,69.16,Ses05F_impro06_M006,sad,2.5,2.0,2.5,Ses05M,It's the think
70.51,72.26,Ses05F_impro06_M007,sad,2.5,2.5,3.5,Ses05M,There's no reason for it.
78.95,85.56,Ses05F_impro06_M008,sad,2.5,3.0,3.0,Ses05M,Yeah?  What'd he do?  What did they do?  How'd you know him?
87.32,88.83,Ses05F_impro06_M009,sad,3.0,2.5,2.5,Ses05M,yeah.
90.25,92.81,Ses05F_impro06_M010,neu,3.0,2.5,3.0,Ses05M,"Is he an actor too, or-?"
107.03,109.2,Ses05F_impro06_M011,sad,2.5,2.0,3.5,Ses05M,"Yes of course, of course."
111.47,114.06,Ses05F_impro06_M012,neu,2.5,2.5,3.0,Ses05M,Was he very close to his family?
119.18,120.8577,Ses05F_impro06_M013,neu,2.5,2.0,2.5,Ses05M,yeah.
129.24,133.91,Ses05F_impro06_M014,sad,2.0,2.5,3.5,Ses05M,Of course not.  You have no idea what it's like to lose a kid.
146.36,149.21,Ses05F_impro06_M017,neu,2.5,2.0,2.5,Ses05M,Is there a funeral planned? or-
155.06,157.7158,Ses05F_impro06_M018,neu,3.0,3.0,3.0,Ses05M,"Cool, Well, If you want me to go with you, I will."
158.05,159.89,Ses05F_impro06_M019,neu,3.0,2.0,2.5,Ses05M,No problem.
178.74,184.46,Ses05F_impro06_M020,sad,2.0,3.0,3.0,Ses05M,"Right, it just doesn't make any sense, it's not real.  It doesn't feel real."
184.7,186.34,Ses05F_impro06_M021,neu,3.0,2.0,2.5,Ses05M,yeah.
187.9,200.71,Ses05F_impro06_M022,neu,2.5,3.5,4.0,Ses05M,"Do you know what, it's going to pass,eventually, I mean it'll never pass, it'll always be there, and you'll always remember and everything like that, but you know.  It'll get easier I guess."
201.61,203.7,Ses05F_impro06_M023,neu,3.0,2.0,2.5,Ses05M,That's the best way to put it.
207.09,209.07,Ses05F_impro06_M024,neu,2.5,2.0,2.5,Ses05M,Absolutely.
210.48,221.85,Ses05F_impro06_M025,neu,4.0,3.0,4.0,Ses05M,"Do you know what, if it was me that died, I'd really want you to be crying and being really upset too any way. So, I think you should definitely do this, because it's trying what it's supposed to be."
19.37,21.68,Ses05F_impro07_F006,hap,4.0,3.0,3.5,Ses05F,Uh- I don't know.
24.01,27.77,Ses05F_impro07_F007,neu,4.5,2.5,3.0,Ses05F,"Well, I don't want to, I don't want to live with my mom."
27.2,31.37,Ses05F_impro07_M007,hap,3.5,3.5,4.5,Ses05M,"Okay, you're right, you're right, you're right,  right.  Maybe we should get a place together."
1.9734,3.72,Ses05F_impro08_F000,neu,3.0,1.5,2.5,Ses05F,"Hi, sir.  How can I help you?"
17.73,18.88,Ses05F_impro08_F001,neu,3.0,2.5,1.5,Ses05F,Okay.
27.86,32.31,Ses05F_impro08_F002,neu,4.0,2.0,2.0,Ses05F,"[LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time."
36.61,39.34,Ses05F_impro08_F003,neu,3.5,2.5,2.5,Ses05F,"I kwon, it is ridiculous"
39.37,41.57,Ses05F_impro08_F004,neu,3.5,2.0,2.5,Ses05F,"yeah, I understand."
42.12,45.66,Ses05F_impro08_F005,neu,3.0,2.5,2.0,Ses05F,Uh- when's when's-
48.73,61.77,Ses05F_impro08_F007,neu,3.5,2.0,2.5,Ses05F,"If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it."
66.15,73.35,Ses05F_impro08_F008,neu,3.0,2.5,2.5,Ses05F,"Okay, so where?, okay, all right, so where did you uh- locate your your bill?"
74.08,74.86,Ses05F_impro08_F009,neu,3.0,2.5,2.5,Ses05F,In the mail?
75.37,82.28,Ses05F_impro08_F010,neu,3.0,2.5,2.5,Ses05F,"So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?"
85.63,86.77,Ses05F_impro08_F011,neu,3.0,2.5,2.0,Ses05F,Okay.
90.81,92.07,Ses05F_impro08_F012,neu,3.0,1.5,2.0,Ses05F,Okay.
95.35,100.55,Ses05F_impro08_F014,neu,3.0,2.0,2.5,Ses05F,"Okay so, I'll just look it up and you know see what's going on, maybe we can..."
100.63,102.81,Ses05F_impro08_F015,neu,3.0,2.0,2.5,Ses05F,if I call it up on the screen.
103.62,118.66,Ses05F_impro08_F016,neu,3.0,2.5,2.5,Ses05F,"So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?"
120.07,130.0,Ses05F_impro08_F017,neu,3.0,2.5,2.5,Ses05F,"Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason.  And I think that was the problem on our end.  So um-"
132.97,139.05,Ses05F_impro08_F018,neu,3.0,2.0,2.5,Ses05F,"Well you know sometimes-- just with online transactions, things happens. so um-"
139.14,145.43,Ses05F_impro08_F019,neu,3.0,2.0,2.5,Ses05F,"Yeah, we- Somebody went in and- and cleared the problem and it looks like you're all paid."
145.45,150.48,Ses05F_impro08_F020,neu,3.0,2.0,2.5,Ses05F,"You do the direct the direct it um- it's taking right out of your bank account, correct?"
150.51,152.57,Ses05F_impro08_F021,neu,3.0,2.5,2.5,Ses05F,Yeah so- That --that did go through.
154.44,160.18,Ses05F_impro08_F022,neu,3.0,2.5,2.5,Ses05F,"Um- I can try to do that for you, certainly."
161.25,180.32,Ses05F_impro08_F023,neu,3.0,2.0,2.5,Ses05F,"Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well.  So I'm going to go ahead and try and put that into the computer.  And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that."
182.62,188.27,Ses05F_impro08_F024,neu,3.0,3.0,2.5,Ses05F,Well I'll give you my direct line and my number so you can- you can  get directly to me.
188.5,189.53,Ses05F_impro08_F025,neu,3.0,2.5,2.5,Ses05F,yeah.
191.54,192.89,Ses05F_impro08_F026,neu,3.5,2.0,2.5,Ses05F,No problem.
193.58,196.75,Ses05F_impro08_F027,neu,3.0,2.5,2.5,Ses05F,ahh one eight hundred three two three
197.06,198.86,Ses05F_impro08_F028,neu,3.0,2.5,2.0,Ses05F,six four nine four
202.98,204.19,Ses05F_impro08_F029,neu,3.5,2.0,2.0,Ses05F,You're welcome
204.43,206.63,Ses05F_impro08_F030,neu,3.0,2.0,2.5,Ses05F,I'm sorry that it was an inconvenience.
209.86,211.36,Ses05F_impro08_F032,neu,4.0,2.5,2.5,Ses05F,Have a good day.
213.17,214.55,Ses05F_impro08_F033,neu,4.0,2.0,2.0,Ses05F,bye bye
30.74,39.51,Ses05F_impro08_M004,ang,2.0,4.0,3.5,Ses05M,"This is ridiculous.  I- I seriously, I don't understand why you think these automated systems are supposed to like work for anybody.  They have never, ever work for me."
39.76,49.18,Ses05F_impro08_M005,ang,2.0,4.5,3.5,Ses05M,"Can you like talk to somebody about this, can you like can you tell them that this is ridiculous and can they change it from now on, is there a phone number you have that I can call that will like automatically be talking to somebody a human being."
65.81,69.03,Ses05F_impro08_M007,ang,2.5,3.5,2.5,Ses05M,"Like I know I paid last month, but it hasn't been paid and you charged me a late fee."
102.18,104.11,Ses05F_impro08_M013,neu,2.5,2.5,2.5,Ses05M,"Okay, great, go ahead."
134.19,135.92,Ses05F_impro08_M016,neu,3.5,3.0,2.5,Ses05M,"No, No, No, I am grateful."
145.11,146.36,Ses05F_impro08_M018,neu,3.0,2.5,2.0,Ses05M,Did they take-
149.36,150.61,Ses05F_impro08_M019,neu,2.5,2.5,2.0,Ses05M,"Yes, yes, exactly."
151.89,154.82,Ses05F_impro08_M020,neu,3.0,2.0,1.5,Ses05M,Are you taking the late fee off of my account then?
176.96,178.05,Ses05F_impro08_M022,neu,3.0,3.0,1.5,Ses05M,Right.
188.99,192.4,Ses05F_impro08_M025,hap,4.0,3.5,2.5,Ses05M,"That would be wonderful, that would be great seriously."
192.4325,194.11,Ses05F_impro08_M026,hap,3.5,3.0,2.0,Ses05M,"thank you, what's the number?"
196.26,197.36,Ses05F_impro08_M027,neu,3.0,2.5,2.0,Ses05M,three two three
198.33,203.88,Ses05F_impro08_M028,hap,4.0,3.0,2.5,Ses05M,"six four nine four. That would be so great, thank you so much."
206.28,211.1,Ses05F_impro08_M030,hap,3.5,3.0,2.5,Ses05M,"It was horrible, but you've made it much better, thank you very much. Absolutely"
211.12,213.48,Ses05F_impro08_M031,hap,4.0,2.0,2.0,Ses05M,"You too, thank you so much, have a wonderful day."
3.9419,5.55,Ses05M_impro01_F000,neu,3.0,2.5,2.5,Ses05F,Can I help you?
9.79,19.08,Ses05M_impro01_F001,neu,3.0,2.5,3.0,Ses05F,"Oh, this- this form that you have is the wrong form.  You need to go over to the other line on the other side of the D.M.V.."
21.82,25.74,Ses05M_impro01_F002,neu,3.0,3.0,3.0,Ses05F,"Right, but this is the wrong form.  Somebody gave you the wrong form."
25.97,28.77,Ses05M_impro01_F003,neu,3.0,2.5,3.0,Ses05F,"Yeah.  So, I can't -- I can't do anything-"
30.58,37.71,Ses05M_impro01_F004,neu,3.0,3.0,3.0,Ses05F,"No, but this is for um- replacements and you need a new -- whole new license as a California --"
45.18,55.93,Ses05M_impro01_F006,neu,2.5,3.5,4.0,Ses05F,"No, I understand and there are a lot of people here.  But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did."
73.03,74.42,Ses05M_impro01_F009,neu,2.5,3.0,2.5,Ses05F,I know.
80.15,83.75,Ses05M_impro01_F012,neu,2.5,3.0,3.0,Ses05F,Yeah.  I know it's gonna take a minute.  But you-- so you might as well get started now.
132.82,137.31,Ses05M_impro01_F021,ang,1.5,4.0,4.5,Ses05F,I'm gonna- I'm gonna bring security over and have them escort you out.
148.43,152.75,Ses05M_impro01_F023,ang,2.0,3.5,4.5,Ses05F,"Well, that's unfortunate, sir.  You're gonna have to go stand in the other line now."
42.01,45.62,Ses05M_impro01_M005,ang,2.0,4.0,4.0,Ses05M,"I'm not getting a -- well, you wait in this line and not get an attitude."
114.32,119.03,Ses05M_impro01_M015,ang,2.0,4.0,3.5,Ses05M,"Wouldn't you? Oh, come on.  you just tell me.  You would make an exception for me."
99.92,103.18,Ses05M_impro02_F012,neu,2.6667,2.6667,2.0,Ses05F,What would be the worst that would happen if they found you somewhere else?
109.72,112.02,Ses05M_impro02_F013,sad,1.6667,3.0,2.6667,Ses05F,"Well, they're so young."
182.48,185.34,Ses05M_impro02_F020,sad,1.0,3.6667,2.0,Ses05F,It's just so much.
185.54,189.85,Ses05M_impro02_F021,sad,2.0,3.0,3.0,Ses05F,[GARBAGE] You have to write me everyday.
211.62,212.88,Ses05M_impro02_F023,sad,1.6667,3.3333,1.3333,Ses05F,okay.
214.77,216.19,Ses05M_impro02_F024,sad,1.3333,3.0,1.3333,Ses05F,[GARBAGE]
6.92,16.39,Ses05M_impro02_M000,sad,2.0,2.0,2.6667,Ses05M,"Sweetheart, I've got to tell you something.  I just got a call.  I'm going to Iraq."
17.87,23.57,Ses05M_impro02_M001,sad,2.3333,3.0,2.3333,Ses05M,"I know it's really crappy timing, but I don't have a choice."
42.91,47.78,Ses05M_impro02_M007,sad,2.0,3.6667,2.3333,Ses05M,"I don't have a choice.  I have to go.  If I don't go, they'll come and take me."
60.3,62.39,Ses05M_impro02_M010,sad,1.6667,2.3333,1.6667,Ses05M,I know.
62.7,70.72,Ses05M_impro02_M011,sad,2.0,3.0,2.0,Ses05M,I don't want to -- the kids.  You've got to take care of them.  You've got- you've got to-
70.75,79.42,Ses05M_impro02_M012,sad,1.3333,4.0,3.0,Ses05M,"tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.  And it's such an important time and I just don't want to miss it."
